"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00309047","WAVERLY, NY US","2009-01-01",,,"0.14","1.0","1.0","30","10","10"
"USC00309047","WAVERLY, NY US","2009-01-02",,,"0.00","0.0","1.0","29","10","29"
"USC00309047","WAVERLY, NY US","2009-01-03",,,"0.00","0.0","0.0","37","27","28"
"USC00309047","WAVERLY, NY US","2009-01-04",,,"0.00","0.0","0.0","34","10","10"
"USC00309047","WAVERLY, NY US","2009-01-05",,,"0.00","0.0","0.0","41","10","38"
"USC00309047","WAVERLY, NY US","2009-01-06",,,"0.00","0.0","0.0","42","10","17"
"USC00309047","WAVERLY, NY US","2009-01-08",,,"0.00","0.0",,"44","33","33"
"USC00309047","WAVERLY, NY US","2009-01-09",,,"0.00","0.0",,"34","24","24"
"USC00309047","WAVERLY, NY US","2009-01-10",,,"0.00","0.0",,"34","19","19"
"USC00309047","WAVERLY, NY US","2009-01-12",,,"0.00","0.0",,"28","11","12"
"USC00309047","WAVERLY, NY US","2009-01-13",,,"0.00","0.0",,"31","10","29"
"USC00309047","WAVERLY, NY US","2009-01-14",,,"0.00","0.0","3.0","36","11","11"
"USC00309047","WAVERLY, NY US","2009-01-15",,,"0.07","1.0","4.0","19","11","12"
"USC00309047","WAVERLY, NY US","2009-01-16",,,"0.00","0.0",,"20","0","6"
"USC00309047","WAVERLY, NY US","2009-01-17",,,"0.00","0.0",,"14","-5","-5"
"USC00309047","WAVERLY, NY US","2009-01-18",,,"0.02","1.0","5.0","20","-6","20"
"USC00309047","WAVERLY, NY US","2009-01-19",,,"0.00","0.5","5.0","28","20","23"
"USC00309047","WAVERLY, NY US","2009-01-20",,,"0.00","0.0","5.0","29","2","2"
"USC00309047","WAVERLY, NY US","2009-01-21",,,"0.00","0.0","5.0","25","1","11"
"USC00309047","WAVERLY, NY US","2009-01-22",,,"0.00","0.0",,,,
"USC00309047","WAVERLY, NY US","2009-01-23",,,"0.00","0.0",,"38","16","16"
"USC00309047","WAVERLY, NY US","2009-01-24",,,"0.00","0.0",,"46","16","27"
"USC00309047","WAVERLY, NY US","2009-01-25",,,"0.00","0.0","3.0","27","-3","-3"
"USC00309047","WAVERLY, NY US","2009-01-26",,,"0.00","0.0","3.0","21","-5","-1"
"USC00309047","WAVERLY, NY US","2009-01-27",,,"0.00","0.0","3.0","25","-8","12"
"USC00309047","WAVERLY, NY US","2009-01-28",,,"0.32","3.0","6.0","27","12","24"
"USC00309047","WAVERLY, NY US","2009-01-29",,,"0.23","0.0","6.0","36","20","20"
"USC00309047","WAVERLY, NY US","2009-01-30",,,"0.00","0.0","6.0","32","20","28"
"USC00309047","WAVERLY, NY US","2009-01-31",,,"0.00","0.0","6.0","35","14","15"
"USC00309047","WAVERLY, NY US","2009-02-01",,,"0.00","0.0","6.0","28","13","21"
"USC00309047","WAVERLY, NY US","2009-02-02",,,"0.00","0.0","5.0","47","13","30"
"USC00309047","WAVERLY, NY US","2009-02-03",,,"0.00","0.0","5.0","39","20","20"
"USC00309047","WAVERLY, NY US","2009-02-04",,,"0.00","0.0","5.0","37","11","11"
"USC00309047","WAVERLY, NY US","2009-02-05",,,"0.00","0.0","5.0","25","8","8"
"USC00309047","WAVERLY, NY US","2009-02-06",,,"0.00","0.0","5.0","17","3","13"
"USC00309047","WAVERLY, NY US","2009-02-07",,,"0.00","0.0","5.0","36","12","13"
"USC00309047","WAVERLY, NY US","2009-02-08",,,"0.00","0.0","2.0","53","14","50"
"USC00309047","WAVERLY, NY US","2009-02-09",,,"0.00","0.0","1.0","51","22","22"
"USC00309047","WAVERLY, NY US","2009-02-10",,,"0.00","0.0","0.0","45","21","33"
"USC00309047","WAVERLY, NY US","2009-02-11",,,"0.00","0.0","0.0","51","36","36"
"USC00309047","WAVERLY, NY US","2009-02-12",,,"0.10","0.0","0.0","61","36","41"
"USC00309047","WAVERLY, NY US","2009-02-13",,,"0.00","0.2","0.0","61","32","32"
"USC00309047","WAVERLY, NY US","2009-02-14",,,"0.00","0.0","0.0","38","20","20"
"USC00309047","WAVERLY, NY US","2009-02-15",,,"0.00","0.0","0.0","35","20","20"
"USC00309047","WAVERLY, NY US","2009-02-16",,,"0.00","0.0","0.0","38","18","22"
"USC00309047","WAVERLY, NY US","2009-02-17",,,"0.00","0.0","0.0","33","13","13"
"USC00309047","WAVERLY, NY US","2009-02-18",,,"0.00","0.0","0.0","40","13","30"
"USC00309047","WAVERLY, NY US","2009-02-19",,,"0.18","1.0","1.0","37","29","34"
"USC00309047","WAVERLY, NY US","2009-02-20",,,"0.00","0.0","0.0","37","18","18"
"USC00309047","WAVERLY, NY US","2009-02-21",,,"0.00","0.0","0.0","29","18","24"
"USC00309047","WAVERLY, NY US","2009-02-22",,,"0.00","0.0","0.0","39","24","36"
"USC00309047","WAVERLY, NY US","2009-02-23",,,"0.00","0.0","0.0","38","20","20"
"USC00309047","WAVERLY, NY US","2009-02-24",,,"0.01","0.0","0.0","38","16","16"
"USC00309047","WAVERLY, NY US","2009-02-25",,,"0.00","0.0","0.0","31","15","15"
"USC00309047","WAVERLY, NY US","2009-02-26",,,"0.00","0.0","0.0","47","15","37"
"USC00309047","WAVERLY, NY US","2009-02-27",,,"0.00","0.0","0.0","57","37","49"
"USC00309047","WAVERLY, NY US","2009-02-28",,,"0.00","0.0","0.0","54","21","21"
"USC00309047","WAVERLY, NY US","2009-03-01",,,"0.00","0.0","0.0","31","16","17"
"USC00309047","WAVERLY, NY US","2009-03-02",,,"0.00","0.0","0.0","35","17","17"
"USC00309047","WAVERLY, NY US","2009-03-03",,,"0.00","0.0","0.0","35","10","10"
"USC00309047","WAVERLY, NY US","2009-03-04",,,"0.00","0.0","0.0","36","10","11"
"USC00309047","WAVERLY, NY US","2009-03-05",,,"0.00","0.0","0.0","35","10","12"
"USC00309047","WAVERLY, NY US","2009-03-06",,,"0.00","0.0","0.0","49","12","40"
"USC00309047","WAVERLY, NY US","2009-03-07",,,"0.00","0.0","0.0","64","35","38"
"USC00309047","WAVERLY, NY US","2009-03-08",,,"0.00","0.0","0.0","64","37","42"
"USC00309047","WAVERLY, NY US","2009-03-09",,,"1.41","0.0","0.0","48","42","46"
"USC00309047","WAVERLY, NY US","2009-03-10",,,"0.02","0.0","0.0","47","36","36"
"USC00309047","WAVERLY, NY US","2009-03-11",,,"0.42","0.0","0.0","46","36","46"
"USC00309047","WAVERLY, NY US","2009-03-12",,,"0.00","0.0","0.0","65","28","28"
"USC00309047","WAVERLY, NY US","2009-03-13",,,"0.00","0.0","0.0","36","21","21"
"USC00309047","WAVERLY, NY US","2009-03-14",,,"0.00","0.0","0.0","45","21","24"
"USC00309047","WAVERLY, NY US","2009-03-15",,,"0.00","0.0","0.0","55","24","26"
"USC00309047","WAVERLY, NY US","2009-03-16",,,"0.00","0.0","0.0","61","25","27"
"USC00309047","WAVERLY, NY US","2009-03-17",,,"0.00","0.0","0.0","60","27","32"
"USC00309047","WAVERLY, NY US","2009-03-18",,,"0.00","0.0","0.0","63","32","44"
"USC00309047","WAVERLY, NY US","2009-03-19",,,"0.35","0.0","0.0","68","41","41"
"USC00309047","WAVERLY, NY US","2009-03-20",,,"0.00","0.0","0.0","55","33","33"
"USC00309047","WAVERLY, NY US","2009-03-21",,,"0.00","0.0","0.0","55","20","20"
"USC00309047","WAVERLY, NY US","2009-03-22",,,"0.00","0.0","0.0","51","20","33"
"USC00309047","WAVERLY, NY US","2009-03-23",,,"0.00","0.0","0.0","50","20","20"
"USC00309047","WAVERLY, NY US","2009-03-24",,,"0.00","0.0","0.0","38","17","17"
"USC00309047","WAVERLY, NY US","2009-03-25",,,"0.00","0.0","0.0","49","17","23"
"USC00309047","WAVERLY, NY US","2009-03-26",,,"0.00","0.0","0.0","56","23","44"
"USC00309047","WAVERLY, NY US","2009-03-27",,,"0.22","0.0","0.0","46","35","35"
"USC00309047","WAVERLY, NY US","2009-03-28",,,"0.00","0.0","0.0","61","35","40"
"USC00309047","WAVERLY, NY US","2009-03-29",,,"0.00","0.0","0.0","67","40","51"
"USC00309047","WAVERLY, NY US","2009-03-30",,,"0.20","0.0","0.0","58","39","40"
"USC00309047","WAVERLY, NY US","2009-03-31",,,"0.00","0.0","0.0","41","37","37"
"USC00309047","WAVERLY, NY US","2009-04-01",,,"0.00","0.0","0.0","61","36","47"
"USC00309047","WAVERLY, NY US","2009-04-02",,,"0.00","0.0","0.0","50","37","40"
"USC00309047","WAVERLY, NY US","2009-04-03",,,"0.00","0.0","0.0","69","40","56"
"USC00309047","WAVERLY, NY US","2009-04-04",,,"0.75","0.0","0.0","62","43","44"
"USC00309047","WAVERLY, NY US","2009-04-05",,,"0.00","0.0","0.0","48","41","41"
"USC00309047","WAVERLY, NY US","2009-04-06",,,"0.14","0.0","0.0","64","41","48"
"USC00309047","WAVERLY, NY US","2009-04-07",,,"0.08","0.0","0.0","58","36","36"
"USC00309047","WAVERLY, NY US","2009-04-08",,,"0.00","0.0","0.0","43","35","36"
"USC00309047","WAVERLY, NY US","2009-04-09",,,"0.00","0.0","0.0","48","29","29"
"USC00309047","WAVERLY, NY US","2009-04-10",,,"0.00","0.0","0.0","61","29","35"
"USC00309047","WAVERLY, NY US","2009-04-11",,,"0.23","0.0","0.0","58","35","42"
"USC00309047","WAVERLY, NY US","2009-04-12",,,"0.00","0.0","0.0","53","32","34"
"USC00309047","WAVERLY, NY US","2009-04-13",,,"0.00","0.0","0.0","46","28","28"
"USC00309047","WAVERLY, NY US","2009-04-14",,,"0.00","0.0","0.0","56","28","42"
"USC00309047","WAVERLY, NY US","2009-04-15",,,"0.00","0.0","0.0","56","42","44"
"USC00309047","WAVERLY, NY US","2009-04-16",,,"0.00","0.0","0.0","66","33","34"
"USC00309047","WAVERLY, NY US","2009-04-17",,,"0.00","0.0","0.0","65","29","29"
"USC00309047","WAVERLY, NY US","2009-04-18",,,"0.00","0.0","0.0","71","29","40"
"USC00309047","WAVERLY, NY US","2009-04-19",,,"0.00","0.0","0.0","75","38","44"
"USC00309047","WAVERLY, NY US","2009-04-20",,,"0.00","0.0","0.0","66","38","42"
"USC00309047","WAVERLY, NY US","2009-04-21",,,"0.50","0.0","0.0","44","41","44"
"USC00309047","WAVERLY, NY US","2009-04-22",,,"0.05","0.0","0.0","66","38","42"
"USC00309047","WAVERLY, NY US","2009-04-23",,,"0.00","0.0","0.0","56","39","41"
"USC00309047","WAVERLY, NY US","2009-04-24",,,"0.00","0.0","0.0","55","30","31"
"USC00309047","WAVERLY, NY US","2009-04-25",,,"0.00","0.0","0.0","78","31","49"
"USC00309047","WAVERLY, NY US","2009-04-26",,,"0.00","0.0","0.0","89","49","55"
"USC00309047","WAVERLY, NY US","2009-04-27",,,"0.00","0.0","0.0","89","52","53"
"USC00309047","WAVERLY, NY US","2009-04-28",,,"0.00","0.0","0.0","93","53","56"
"USC00309047","WAVERLY, NY US","2009-04-29",,,"0.00","0.0","0.0","87","38","39"
"USC00309047","WAVERLY, NY US","2009-04-30",,,"0.00","0.0","0.0","68","39","43"
"USC00309047","WAVERLY, NY US","2009-05-01",,,"0.10","0.0","0.0","63","43","60"
"USC00309047","WAVERLY, NY US","2009-05-02",,,"0.42","0.0","0.0","75","47","47"
"USC00309047","WAVERLY, NY US","2009-05-03",,,"0.00","0.0","0.0","66","41","41"
"USC00309047","WAVERLY, NY US","2009-05-04",,,"0.00","0.0","0.0","65","41","47"
"USC00309047","WAVERLY, NY US","2009-05-05",,,"0.00","0.0","0.0","66","41","48"
"USC00309047","WAVERLY, NY US","2009-05-06",,,"0.34","0.0","0.0","62","48","54"
"USC00309047","WAVERLY, NY US","2009-05-07",,,"0.20","0.0","0.0","64","53","61"
"USC00309047","WAVERLY, NY US","2009-05-08",,,"0.00","0.0","0.0","69","51","53"
"USC00309047","WAVERLY, NY US","2009-05-09",,,"0.09","0.0","0.0","76","53","58"
"USC00309047","WAVERLY, NY US","2009-05-10",,,"0.00","0.0","0.0","79","49","50"
"USC00309047","WAVERLY, NY US","2009-05-11",,,"0.00","0.0","0.0","62","40","42"
"USC00309047","WAVERLY, NY US","2009-05-12",,,"0.00","0.0","0.0","66","37","39"
"USC00309047","WAVERLY, NY US","2009-05-13",,,"0.00","0.0","0.0","67","35","36"
"USC00309047","WAVERLY, NY US","2009-05-14",,,"0.21","0.0","0.0","73","36","56"
"USC00309047","WAVERLY, NY US","2009-05-15",,,"0.00","0.0","0.0","68","50","50"
"USC00309047","WAVERLY, NY US","2009-05-16",,,"0.00","0.0","0.0","79","49","52"
"USC00309047","WAVERLY, NY US","2009-05-17",,,"1.48","0.0","0.0","80","45","46"
"USC00309047","WAVERLY, NY US","2009-05-18",,,"0.00","0.0","0.0","58","36","37"
"USC00309047","WAVERLY, NY US","2009-05-19",,,"0.00","0.0","0.0","59","30","32"
"USC00309047","WAVERLY, NY US","2009-05-20",,,"0.00","0.0","0.0","76","32","44"
"USC00309047","WAVERLY, NY US","2009-05-21",,,"0.00","0.0","0.0","85","44","50"
"USC00309047","WAVERLY, NY US","2009-05-22",,,"0.00","0.0","0.0","88","50","52"
"USC00309047","WAVERLY, NY US","2009-05-23",,,"0.00","0.0","0.0","87","52","53"
"USC00309047","WAVERLY, NY US","2009-05-24",,,"0.00","0.0","0.0","83","53","60"
"USC00309047","WAVERLY, NY US","2009-05-25",,,"0.00","0.0","0.0","83","56","57"
"USC00309047","WAVERLY, NY US","2009-05-26",,,"0.00","0.0","0.0","77","40","42"
"USC00309047","WAVERLY, NY US","2009-05-27",,,"0.73","0.0","0.0","66","42","53"
"USC00309047","WAVERLY, NY US","2009-05-28",,,"0.00","0.0","0.0","71","53","64"
"USC00309047","WAVERLY, NY US","2009-05-29",,,"0.17","0.0","0.0","74","64","65"
"USC00309047","WAVERLY, NY US","2009-05-30",,,"0.01","0.0","0.0","77","53","54"
"USC00309047","WAVERLY, NY US","2009-05-31",,,"0.00","0.0","0.0","73","48","52"
"USC00309047","WAVERLY, NY US","2009-06-01",,,"0.00","0.0","0.0","69","39","42"
"USC00309047","WAVERLY, NY US","2009-06-02",,,"0.00","0.0","0.0","71","42","58"
"USC00309047","WAVERLY, NY US","2009-06-03",,,"0.00","0.0","0.0","68","51","52"
"USC00309047","WAVERLY, NY US","2009-06-04",,,"0.00","0.0","0.0","68","46","47"
"USC00309047","WAVERLY, NY US","2009-06-05",,,"0.00","0.0","0.0","73","47","50"
"USC00309047","WAVERLY, NY US","2009-06-06",,,"0.00","0.0","0.0","68","50","57"
"USC00309047","WAVERLY, NY US","2009-06-07",,,"0.00","0.0","0.0","80","56","58"
"USC00309047","WAVERLY, NY US","2009-06-08",,,"0.00","0.0","0.0","76","55","55"
"USC00309047","WAVERLY, NY US","2009-06-09",,,"0.55","0.0","0.0","79","55","66"
"USC00309047","WAVERLY, NY US","2009-06-10",,,"0.00","0.0","0.0","86","60","60"
"USC00309047","WAVERLY, NY US","2009-06-11",,,"0.00","0.0","0.0","78","60","65"
"USC00309047","WAVERLY, NY US","2009-06-12",,,"0.45","0.0","0.0","73","65","66"
"USC00309047","WAVERLY, NY US","2009-06-13",,,"0.00","0.0","0.0","77","56","57"
"USC00309047","WAVERLY, NY US","2009-06-14",,,"0.00","0.0","0.0","81","55","56"
"USC00309047","WAVERLY, NY US","2009-06-15",,,"0.13","0.0","0.0","82","56","60"
"USC00309047","WAVERLY, NY US","2009-06-16",,,"0.00","0.0","0.0","83","57","59"
"USC00309047","WAVERLY, NY US","2009-06-17",,,"0.00","0.0","0.0","77","59","64"
"USC00309047","WAVERLY, NY US","2009-06-18",,,"0.81","0.0","0.0","72","60","63"
"USC00309047","WAVERLY, NY US","2009-06-19",,,"0.18","0.0","0.0","78","63","72"
"USC00309047","WAVERLY, NY US","2009-06-20",,,"0.00","0.0","0.0","82","68","69"
"USC00309047","WAVERLY, NY US","2009-06-21",,,"1.90","0.0","0.0","77","68","70"
"USC00309047","WAVERLY, NY US","2009-06-22",,,"0.00","0.0","0.0","83","70","76"
"USC00309047","WAVERLY, NY US","2009-06-23",,,"0.00","0.0","0.0","86","67","70"
"USC00309047","WAVERLY, NY US","2009-06-24",,,"0.00","0.0","0.0","85","67","68"
"USC00309047","WAVERLY, NY US","2009-06-25",,,"0.00","0.0","0.0","92","66","69"
"USC00309047","WAVERLY, NY US","2009-06-26",,,"0.06","0.0","0.0","93","69","73"
"USC00309047","WAVERLY, NY US","2009-06-27",,,"1.33","0.0","0.0","87","71","74"
"USC00309047","WAVERLY, NY US","2009-06-28",,,"0.00","0.0","0.0","86","70","71"
"USC00309047","WAVERLY, NY US","2009-06-29",,,"0.18","0.0","0.0","89","70","72"
"USC00309047","WAVERLY, NY US","2009-06-30",,,"0.10","0.0","0.0","87","71","72"
"USC00309047","WAVERLY, NY US","2009-07-01",,,"0.09","0.0","0.0","82","69","69"
"USC00309047","WAVERLY, NY US","2009-07-02",,,"0.22","0.0","0.0","86","69","72"
"USC00309047","WAVERLY, NY US","2009-07-03",,,"0.24","0.0","0.0","81","70","71"
"USC00309047","WAVERLY, NY US","2009-07-04",,,"0.04","0.0","0.0","81","71","71"
"USC00309047","WAVERLY, NY US","2009-07-05",,,"0.00","0.0","0.0","79","58","60"
"USC00309047","WAVERLY, NY US","2009-07-06",,,"0.00","0.0","0.0","81","59","60"
"USC00309047","WAVERLY, NY US","2009-07-07",,,"0.00","0.0","0.0","84","60","61"
"USC00309047","WAVERLY, NY US","2009-07-08",,,"0.00","0.0","0.0","81","56","57"
"USC00309047","WAVERLY, NY US","2009-07-09",,,"0.00","0.0","0.0","74","56","57"
"USC00309047","WAVERLY, NY US","2009-07-10",,,"0.00","0.0","0.0","81","56","59"
"USC00309047","WAVERLY, NY US","2009-07-11",,,"0.00","0.0","0.0","83","59","66"
"USC00309047","WAVERLY, NY US","2009-07-12",,,"0.25","0.0","0.0","79","55","55"
"USC00309047","WAVERLY, NY US","2009-07-13",,,"0.00","0.0","0.0","76","52","54"
"USC00309047","WAVERLY, NY US","2009-07-14",,,"0.00","0.0","0.0","77","53","55"
"USC00309047","WAVERLY, NY US","2009-07-15",,,"0.00","0.0","0.0","77","50","51"
"USC00309047","WAVERLY, NY US","2009-07-16",,,"0.00","0.0","0.0","83","51","70"
"USC00309047","WAVERLY, NY US","2009-07-17",,,"0.00","0.0","0.0","88","58","59"
"USC00309047","WAVERLY, NY US","2009-07-18",,,"0.05","0.0","0.0","76","59","61"
"USC00309047","WAVERLY, NY US","2009-07-19",,,"0.00","0.0","0.0","74","52","53"
"USC00309047","WAVERLY, NY US","2009-07-20",,,"0.00","0.0","0.0","76","53","56"
"USC00309047","WAVERLY, NY US","2009-07-21",,,"0.00","0.0","0.0","83","53","63"
"USC00309047","WAVERLY, NY US","2009-07-22",,,"0.02","0.0","0.0","78","60","61"
"USC00309047","WAVERLY, NY US","2009-07-23",,,"0.00","0.0","0.0","83","61","68"
"USC00309047","WAVERLY, NY US","2009-07-24",,,"0.17","0.0","0.0","79","64","65"
"USC00309047","WAVERLY, NY US","2009-07-25",,,"0.01","0.0","0.0","82","59","60"
"USC00309047","WAVERLY, NY US","2009-07-26",,,"0.02","0.0","0.0","84","59","67"
"USC00309047","WAVERLY, NY US","2009-07-27",,,"0.31","0.0","0.0","79","59","61"
"USC00309047","WAVERLY, NY US","2009-07-28",,,"0.00","0.0","0.0","82","59","60"
"USC00309047","WAVERLY, NY US","2009-07-29",,,"0.00","0.0","0.0","87","60","63"
"USC00309047","WAVERLY, NY US","2009-07-30",,,"0.97","0.0","0.0","76","63","66"
"USC00309047","WAVERLY, NY US","2009-07-31",,,"0.30","0.0","0.0","83","66","70"
"USC00309047","WAVERLY, NY US","2009-08-01",,,"0.55","0.0","0.0","73","61","61"
"USC00309047","WAVERLY, NY US","2009-08-02",,,"0.14","0.0","0.0","84","61","68"
"USC00309047","WAVERLY, NY US","2009-08-03",,,"0.03","0.0","0.0","81","58","60"
"USC00309047","WAVERLY, NY US","2009-08-04",,,"0.00","0.0","0.0","82","59","60"
"USC00309047","WAVERLY, NY US","2009-08-05",,,"0.00","0.0","0.0","84","60","65"
"USC00309047","WAVERLY, NY US","2009-08-06",,,"0.00","0.0","0.0","78","53","53"
"USC00309047","WAVERLY, NY US","2009-08-07",,,"0.00","0.0","0.0","77","52","52"
"USC00309047","WAVERLY, NY US","2009-08-08",,,"0.00","0.0","0.0","77","51","52"
"USC00309047","WAVERLY, NY US","2009-08-09",,,"0.50","0.0","0.0","77","52","65"
"USC00309047","WAVERLY, NY US","2009-08-10",,,"0.39","0.0","0.0","83","65","68"
"USC00309047","WAVERLY, NY US","2009-08-11",,,"0.00","0.0","0.0","91","67","68"
"USC00309047","WAVERLY, NY US","2009-08-12",,,"0.00","0.0","0.0","86","63","65"
"USC00309047","WAVERLY, NY US","2009-08-13",,,"0.10","0.0","0.0","84","65","68"
"USC00309047","WAVERLY, NY US","2009-08-14",,,"0.54","0.0","0.0","84","64","64"
"USC00309047","WAVERLY, NY US","2009-08-15",,,"0.00","0.0","0.0","88","64","65"
"USC00309047","WAVERLY, NY US","2009-08-16",,,"0.00","0.0","0.0","88","65","68"
"USC00309047","WAVERLY, NY US","2009-08-17",,,"0.00","0.0","0.0","90","66","67"
"USC00309047","WAVERLY, NY US","2009-08-18",,,"0.00","0.0","0.0","92","66","66"
"USC00309047","WAVERLY, NY US","2009-08-19",,,"0.48","0.0","0.0","89","66","68"
"USC00309047","WAVERLY, NY US","2009-08-20",,,"0.00","0.0","0.0","83","67","68"
"USC00309047","WAVERLY, NY US","2009-08-21",,,"0.45","0.0","0.0","83","66","72"
"USC00309047","WAVERLY, NY US","2009-08-22",,,"0.10","0.0","0.0","82","67","69"
"USC00309047","WAVERLY, NY US","2009-08-23",,,"0.00","0.0","0.0","84","69","69"
"USC00309047","WAVERLY, NY US","2009-08-24",,,"0.32","0.0","0.0","80","65","66"
"USC00309047","WAVERLY, NY US","2009-08-25",,,"0.00","0.0","0.0","79","63","63"
"USC00309047","WAVERLY, NY US","2009-08-26",,,"0.00","0.0","0.0","84","61","62"
"USC00309047","WAVERLY, NY US","2009-08-27",,,"0.19","0.0","0.0","83","59","60"
"USC00309047","WAVERLY, NY US","2009-08-28",,,"0.00","0.0","0.0","77","58","63"
"USC00309047","WAVERLY, NY US","2009-08-29",,,"0.82","0.0","0.0","72","62","70"
"USC00309047","WAVERLY, NY US","2009-08-30",,,"0.30","0.0","0.0","83","64","64"
"USC00309047","WAVERLY, NY US","2009-08-31",,,"0.00","0.0","0.0","79","57","60"
"USC00309047","WAVERLY, NY US","2009-09-01",,,"0.00","0.0","0.0","71","50","50"
"USC00309047","WAVERLY, NY US","2009-09-02",,,"0.00","0.0","0.0","75","50","51"
"USC00309047","WAVERLY, NY US","2009-09-03",,,"0.00","0.0","0.0","79","51","52"
"USC00309047","WAVERLY, NY US","2009-09-04",,,"0.00","0.0","0.0","82","51","55"
"USC00309047","WAVERLY, NY US","2009-09-05",,,"0.00","0.0","0.0","81","54","54"
"USC00309047","WAVERLY, NY US","2009-09-06",,,"0.00","0.0","0.0","80","54","55"
"USC00309047","WAVERLY, NY US","2009-09-07",,,"0.00","0.0","0.0","78","55","64"
"USC00309047","WAVERLY, NY US","2009-09-08",,,"0.00","0.0","0.0","72","63","63"
"USC00309047","WAVERLY, NY US","2009-09-09",,,"0.00","0.0","0.0","77","60","60"
"USC00309047","WAVERLY, NY US","2009-09-10",,,"0.00","0.0","0.0","79","53","53"
"USC00309047","WAVERLY, NY US","2009-09-11",,,"0.00","0.0","0.0","71","52","55"
"USC00309047","WAVERLY, NY US","2009-09-12",,,"0.53","0.0","0.0","68","55","58"
"USC00309047","WAVERLY, NY US","2009-09-13",,,"0.00","0.0","0.0","69","57","57"
"USC00309047","WAVERLY, NY US","2009-09-14",,,"0.00","0.0","0.0","77","55","55"
"USC00309047","WAVERLY, NY US","2009-09-15",,,"0.00","0.0","0.0","75","50","57"
"USC00309047","WAVERLY, NY US","2009-09-16",,,"0.00","0.0","0.0","75","48","48"
"USC00309047","WAVERLY, NY US","2009-09-17",,,"0.00","0.0","0.0","71","48","58"
"USC00309047","WAVERLY, NY US","2009-09-18",,,"0.00","0.0","0.0","69","51","51"
"USC00309047","WAVERLY, NY US","2009-09-19",,,"0.00","0.0","0.0","74","44","44"
"USC00309047","WAVERLY, NY US","2009-09-20",,,"0.00","0.0","0.0","69","41","42"
"USC00309047","WAVERLY, NY US","2009-09-21",,,"0.00","0.0","0.0","75","42","47"
"USC00309047","WAVERLY, NY US","2009-09-22",,,"0.00","0.0","0.0","74","47","62"
"USC00309047","WAVERLY, NY US","2009-09-23",,,"0.00","0.0","0.0","74","62","66"
"USC00309047","WAVERLY, NY US","2009-09-24",,,"0.16","0.0","0.0","84","65","66"
"USC00309047","WAVERLY, NY US","2009-09-25",,,"0.00","0.0","0.0","74","48","48"
"USC00309047","WAVERLY, NY US","2009-09-26",,,"0.00","0.0","0.0","67","39","39"
"USC00309047","WAVERLY, NY US","2009-09-27",,,"0.50","0.0","0.0","64","39","56"
"USC00309047","WAVERLY, NY US","2009-09-28",,,"0.45","0.0","0.0","63","52","56"
"USC00309047","WAVERLY, NY US","2009-09-29",,,"0.14","0.0","0.0","70","51","56"
"USC00309047","WAVERLY, NY US","2009-09-30",,,"0.11","0.0","0.0","62","50","50"
"USC00309047","WAVERLY, NY US","2009-10-01",,,"0.06","0.0","0.0","54","48","48"
"USC00309047","WAVERLY, NY US","2009-10-02",,,"0.00","0.0","0.0","55","43","43"
"USC00309047","WAVERLY, NY US","2009-10-03",,,"0.57","0.0","0.0","60","43","56"
"USC00309047","WAVERLY, NY US","2009-10-04",,,"0.00","0.0","0.0","72","46","47"
"USC00309047","WAVERLY, NY US","2009-10-05",,,"0.00","0.0","0.0","66","47","52"
"USC00309047","WAVERLY, NY US","2009-10-06",,,"0.00","0.0","0.0","61","40","40"
"USC00309047","WAVERLY, NY US","2009-10-07",,,"0.25","0.0","0.0","66","39","57"
"USC00309047","WAVERLY, NY US","2009-10-08",,,"0.00","0.0","0.0","61","44","44"
"USC00309047","WAVERLY, NY US","2009-10-09",,,"0.00","0.0","0.0","64","44","56"
"USC00309047","WAVERLY, NY US","2009-10-10",,,"0.10","0.0","0.0","62","55","55"
"USC00309047","WAVERLY, NY US","2009-10-11",,,"0.00","0.0","0.0","58","39","39"
"USC00309047","WAVERLY, NY US","2009-10-12",,,"0.00","0.0","0.0","58","29","33"
"USC00309047","WAVERLY, NY US","2009-10-13",,,"0.00","0.0","0.0","51","32","49"
"USC00309047","WAVERLY, NY US","2009-10-14",,,"0.06","0.0","0.0","53","41","42"
"USC00309047","WAVERLY, NY US","2009-10-15",,,"0.00","0.0","0.0","53","39","39"
"USC00309047","WAVERLY, NY US","2009-10-16",,,"0.00","0.0","0.0","43","36","36"
"USC00309047","WAVERLY, NY US","2009-10-17",,,"0.32","0.0","0.0","42","30","40"
"USC00309047","WAVERLY, NY US","2009-10-18",,,"0.00","0.0","0.0","47","40","40"
"USC00309047","WAVERLY, NY US","2009-10-19",,,"0.00","0.0","0.0","55","29","29"
"USC00309047","WAVERLY, NY US","2009-10-20",,,"0.00","0.0","0.0","58","29","41"
"USC00309047","WAVERLY, NY US","2009-10-21",,,"0.00","0.0","0.0","69","40","54"
"USC00309047","WAVERLY, NY US","2009-10-22",,,"0.00","0.0","0.0","68","46","46"
"USC00309047","WAVERLY, NY US","2009-10-23",,,"0.00","0.0","0.0","69","45","46"
"USC00309047","WAVERLY, NY US","2009-10-24",,,"0.53","0.0","0.0","60","45","58"
"USC00309047","WAVERLY, NY US","2009-10-25",,,"0.54","0.0","0.0","71","49","50"
"USC00309047","WAVERLY, NY US","2009-10-26",,,"0.00","0.0","0.0","62","36","37"
